,150,220,221,225,226,227,228,229,231,250,251,254,270,271,272,273,274
2016-04-10,0.0,2.474,0.38799999999999996,0.0,4.684,0.718,0.0,0.0,0.602,0.0,0.003,0.0,2.25,0.0,206.0,1.25,26.0
2016-04-11,0.0,1.462,0.086,0.0,0.0,0.8420000000000001,0.0,0.0,0.14800000000000002,0.0,2.0,0.0,0.25,0.0,0.001,0.42200000000000004,7.0
2016-04-12,1.0,3.668,0.23,1.1929999999999998,0.59,0.282,0.054000000000000006,0.0,0.001,0.0,2.0,0.0,2.25,0.43799999999999994,0.001,0.5760000000000001,1.0
2016-04-13,0.0,1.082,0.718,0.0,0.39,0.0,0.055999999999999994,0.0,0.001,0.0,0.001,0.0,1.375,0.0,0.0,0.0,0.0
2016-04-14,0.0,2.5060000000000002,0.29,0.0,0.46799999999999997,0.9,0.0,0.0,0.262,0.0,4.0,0.0,0.41600000000000004,0.0,604.0,0.158,0.001
2016-04-15,1.0,0.96,0.001,0.0,0.0,0.0,0.568,0.0,1.0,0.0,32.292,0.0,0.068,0.32799999999999996,0.001,1.25,5.0
2016-04-16,2.0,1.05,0.342,0.258,0.0,1.02,0.374,0.0,0.308,0.24,0.011,0.0,292.0,0.0,0.002,0.576,0.261
2016-04-17,1.0,4.91,0.494,0.406,0.804,0.0,0.066,0.0,0.254,0.0,0.43800000000000006,0.504,0.348,0.29,0.012,0.342,0.596
2016-04-18,0.0,0.434,0.4,0.278,0.0,0.0,0.0,0.0,0.384,0.0,4.0,0.0,2.25,0.0,0.001,0.0,12.0
2016-04-19,1.0,1.85,0.502,0.336,0.872,0.20800000000000002,0.46799999999999997,0.0,0.001,0.312,0.005,0.0,0.029,0.0,0.272,0.18600000000000003,12.0
2016-04-20,0.0,0.8240000000000001,0.792,0.0,0.0,0.36,0.0,0.0,0.8340000000000001,0.0,0.001,0.0,0.17800000000000002,0.0,0.001,0.11599999999999999,0.0
2016-04-21,0.0,0.59,0.326,0.0,3.1860000000000004,0.61,0.0,0.0,0.43,0.24,0.015,0.0,0.10400000000000001,0.0,0.0,0.498,0.612
2016-04-22,0.0,0.83,0.15,0.0,0.0,0.256,0.36,0.0,0.002,0.0,2.0,0.0,0.75,0.0,0.0,0.648,0.001
2016-04-23,1.0,1.516,0.42200000000000004,0.0,3.754,0.0,0.0,0.0,0.496,0.0,0.002,0.0,0.648,1.41,0.002,0.0,1.0
2016-04-24,0.0,2.38,0.27,0.0,0.7140000000000001,0.168,0.0,0.0,0.002,0.0,3.0,0.0,0.7340000000000001,0.26,0.0,0.0,0.0
2016-04-25,0.0,0.612,0.22,0.0,0.88,0.0,0.0,0.0,0.456,0.0,0.006,0.0,0.39399999999999996,0.0,0.0,0.0,0.001
2016-04-26,0.0,0.001,0.14800000000000002,0.0,1.982,0.0,0.0,0.0,0.001,0.0,2.0,0.0,2.5,0.322,0.001,0.0,1.0
2016-04-27,0.0,2.928,0.6819999999999999,0.0,0.0,0.316,0.0,0.0,0.001,0.0,0.021,0.0,2.125,0.242,560.0,5.0,0.0
2016-04-28,0.0,0.001,0.402,0.9420000000000001,0.166,0.43200000000000005,0.0,0.0,0.001,0.0,0.0,0.0,0.001,0.0,0.006,0.156,12.0
2016-04-29,1.0,0.66,0.528,0.0,1.858,0.406,0.506,0.0,1.068,0.0,1.5,0.0,0.268,0.486,672.0,0.22,0.008
2016-04-30,0.0,1.328,0.31,0.0,2.18,0.0,0.364,0.0,60.0,0.0,8.0,0.0,0.958,0.0,0.002,0.0,0.0
2016-05-01,0.0,1.004,0.055999999999999994,0.0,1.044,0.0,0.0,0.055999999999999994,0.5980000000000001,0.0,1.5,0.0,0.10400000000000001,0.586,294.0,0.248,2.0
2016-05-02,0.0,0.816,0.21,0.0,1.47,0.0,0.0,0.0,0.001,0.0,4.0,0.0,1.0,0.0,0.003,0.93,1.0
2016-05-03,0.0,1.508,0.46199999999999997,0.0,0.39399999999999996,0.462,0.0,0.0,1.432,0.0,2.0,0.0,0.106,0.182,0.001,0.0,1.0
2016-05-04,1.0,4.536,0.07,0.0,0.508,0.16399999999999998,0.782,0.0,0.002,0.0,0.23199999999999998,0.0,0.29,0.42200000000000004,0.0,1.6019999999999999,1.0
2016-05-05,0.0,1.526,0.43,0.0,1.036,0.0,0.084,0.0,0.001,0.0,6.2490000000000006,0.0,0.0,0.0,0.0,0.0,1.0
2016-05-06,1.0,1.62,0.218,0.001,0.446,0.424,1.294,0.0,1.0,0.0,24.292,0.0,0.06,0.0,0.34600000000000003,0.0,5.0
2016-05-07,0.0,1.442,0.312,2.224,0.49,0.0,0.58,0.094,0.001,1.508,0.01,0.0,4.0,0.0,330.0,0.28800000000000003,31.0
2016-05-08,1.0,1.34,0.20800000000000002,0.0,0.0,0.0,0.06,0.0,1.65,0.0,1.046,0.0,0.226,0.66,0.001,0.672,1.0
2016-05-09,0.0,1.256,0.6,0.11599999999999999,0.001,0.0,0.0,0.0,0.18600000000000003,0.0,0.41,0.0,4.0,0.128,0.001,0.47,0.522
2016-05-10,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.002,0.0,1.0,0.0,0.001,12.0,0.294
