sldatime,pluno,bndno,kind1,kind2,kind3,kind4,week,month,qty
2016-03-19,14800008,14200.0,14,148,1480,14800,6.0,3.0,1.0
2016-03-19,14802022,14212.0,14,148,1480,14802,6.0,3.0,1.0
2016-03-19,14813000,14098.0,14,148,1481,14813,6.0,3.0,1.0
2016-03-19,14814000,14098.0,14,148,1481,14814,6.0,3.0,1.0
2016-03-19,14814001,14112.0,14,148,1481,14814,6.0,3.0,1.0
2016-03-19,14815001,14189.0,14,148,1481,14815,6.0,3.0,1.0
2016-03-19,14836013,14330.0,14,148,1483,14836,6.0,3.0,1.0
2016-03-19,14840000,14145.0,14,148,1484,14840,6.0,3.0,1.0
2016-03-19,14844011,14579.0,14,148,1484,14844,6.0,3.0,2.0
2016-03-19,14845010,14104.0,14,148,1484,14845,6.0,3.0,1.0
2016-03-19,14846000,14752.0,14,148,1484,14846,6.0,3.0,1.0
2016-03-19,14860020,14810.0,14,148,1486,14860,6.0,3.0,2.0
2016-03-19,14860021,14810.0,14,148,1486,14860,6.0,3.0,1.0
2016-03-19,14860025,14213.0,14,148,1486,14860,6.0,3.0,2.0
2016-03-19,14872001,14126.0,14,148,1487,14872,6.0,3.0,1.0
2016-03-19,14873001,14008.0,14,148,1487,14873,6.0,3.0,4.0
2016-03-19,14900008,14333.0,14,149,1490,14900,6.0,3.0,2.0
2016-03-19,14900015,14338.0,14,149,1490,14900,6.0,3.0,1.0
2016-03-19,14900016,14338.0,14,149,1490,14900,6.0,3.0,2.0
2016-03-19,14901002,14573.0,14,149,1490,14901,6.0,3.0,2.0
2016-03-19,14903000,14573.0,14,149,1490,14903,6.0,3.0,1.0
2016-03-19,14903001,14573.0,14,149,1490,14903,6.0,3.0,1.0
2016-03-19,14905004,14573.0,14,149,1490,14905,6.0,3.0,1.0
2016-03-19,14905006,14573.0,14,149,1490,14905,6.0,3.0,1.0
2016-03-19,14916003,14319.0,14,149,1491,14916,6.0,3.0,1.0
2016-03-19,14932016,14798.0,14,149,1493,14932,6.0,3.0,1.0
2016-03-19,14956008,14098.0,14,149,1495,14956,6.0,3.0,1.0
2016-03-19,15000006,15011.0,15,150,1500,15000,6.0,3.0,1.0
2016-03-19,15004036,15066.0,15,150,1500,15004,6.0,3.0,2.0
2016-03-19,15110015,15012.0,15,151,1511,15110,6.0,3.0,5.0
2016-03-19,15110031,15039.0,15,151,1511,15110,6.0,3.0,3.0
2016-03-19,15110038,15039.0,15,151,1511,15110,6.0,3.0,1.0
2016-03-19,15110043,15039.0,15,151,1511,15110,6.0,3.0,6.0
2016-03-19,15110071,15094.0,15,151,1511,15110,6.0,3.0,8.0
2016-03-19,15110080,15110080.0,15,151,1511,15110,6.0,3.0,1.0
2016-03-19,15114005,15631.0,15,151,1511,15114,6.0,3.0,1.0
2016-03-19,15115034,15094.0,15,151,1511,15115,6.0,3.0,2.0
2016-03-19,15130013,15039.0,15,151,1513,15130,6.0,3.0,1.0
2016-03-19,15149011,15632.0,15,151,1514,15149,6.0,3.0,1.0
2016-03-19,15200005,15052.0,15,152,1520,15200,6.0,3.0,2.0
2016-03-19,15200007,15094.0,15,152,1520,15200,6.0,3.0,6.0
2016-03-19,15200009,15094.0,15,152,1520,15200,6.0,3.0,1.0
2016-03-19,15201002,15052.0,15,152,1520,15201,6.0,3.0,16.0
2016-03-19,15202037,15078.0,15,152,1520,15202,6.0,3.0,1.0
2016-03-19,15202044,15094.0,15,152,1520,15202,6.0,3.0,12.0
2016-03-19,15202077,15590.0,15,152,1520,15202,6.0,3.0,6.0
2016-03-19,15230003,15009.0,15,152,1523,15230,6.0,3.0,1.0
2016-03-19,15231006,15009.0,15,152,1523,15231,6.0,3.0,3.0
2016-03-19,15232003,15009.0,15,152,1523,15232,6.0,3.0,2.0
2016-03-19,15232004,15009.0,15,152,1523,15232,6.0,3.0,1.0
2016-03-19,15433008,15060.0,15,154,1543,15433,6.0,3.0,1.0
2016-03-19,15433014,15067.0,15,154,1543,15433,6.0,3.0,1.0
2016-03-19,15502030,15052.0,15,155,1550,15502,6.0,3.0,1.0
2016-03-19,15603047,15655.0,15,156,1560,15603,6.0,3.0,1.0
2016-03-19,15605051,15094.0,15,156,1560,15605,6.0,3.0,1.0
2016-03-19,21801125,21801125.0,21,218,2180,21801,6.0,3.0,0.124
2016-03-19,22000049,22000049.0,22,220,2200,22000,6.0,3.0,1.17
2016-03-19,22001038,22001038.0,22,220,2200,22001,6.0,3.0,0.9
2016-03-19,22008019,22008019.0,22,220,2200,22008,6.0,3.0,0.92
2016-03-19,22013022,22013022.0,22,220,2201,22013,6.0,3.0,2.578
2016-03-19,22020000,22020000.0,22,220,2202,22020,6.0,3.0,2.3819999999999997
2016-03-19,22034000,22034000.0,22,220,2203,22034,6.0,3.0,0.25
2016-03-19,22034026,22034026.0,22,220,2203,22034,6.0,3.0,0.6459999999999999
2016-03-19,22071001,22071001.0,22,220,2207,22071,6.0,3.0,0.013999999999999999
2016-03-19,22101001,22101001.0,22,221,2210,22101,6.0,3.0,0.282
2016-03-19,22102005,22102005.0,22,221,2210,22102,6.0,3.0,0.5579999999999999
2016-03-19,22102014,22102014.0,22,221,2210,22102,6.0,3.0,0.8460000000000001
2016-03-19,22103000,22103000.0,22,221,2210,22103,6.0,3.0,0.6940000000000001
2016-03-19,22103004,22103004.0,22,221,2210,22103,6.0,3.0,1.296
2016-03-19,22111008,22111008.0,22,221,2211,22111,6.0,3.0,1.1800000000000002
2016-03-19,22111034,22111034.0,22,221,2211,22111,6.0,3.0,0.34600000000000003
2016-03-19,22130000,22130000.0,22,221,2213,22130,6.0,3.0,0.9359999999999999
2016-03-19,22171004,22171004.0,22,221,2217,22171,6.0,3.0,0.24600000000000002
2016-03-19,22500094,22500094.0,22,225,2250,22500,6.0,3.0,0.34600000000000003
2016-03-19,22601000,22601000.0,22,226,2260,22601,6.0,3.0,5.808000000000001
2016-03-19,22671079,22671079.0,22,226,2267,22671,6.0,3.0,0.652
2016-03-19,22701011,22701011.0,22,227,2270,22701,6.0,3.0,0.17600000000000002
2016-03-19,22702004,22702004.0,22,227,2270,22702,6.0,3.0,1.068
2016-03-19,22830005,22830005.0,22,228,2283,22830,6.0,3.0,0.192
2016-03-19,22902012,22902012.0,22,229,2290,22902,6.0,3.0,0.16399999999999998
2016-03-19,23110001,23110001.0,23,231,2311,23110,6.0,3.0,48.0
2016-03-19,23110007,23110007.0,23,231,2311,23110,6.0,3.0,12.0
2016-03-19,23110009,23110009.0,23,231,2311,23110,6.0,3.0,30.0
2016-03-19,23110028,23110028.0,23,231,2311,23110,6.0,3.0,1.0
2016-03-19,23110174,23110174.0,23,231,2311,23110,6.0,3.0,0.142
2016-03-19,24000373,24000373.0,24,240,2400,24000,6.0,3.0,0.604
2016-03-19,24000391,24000391.0,24,240,2400,24000,6.0,3.0,0.534
2016-03-19,24010017,24010017.0,24,240,2401,24010,6.0,3.0,0.932
2016-03-19,24010384,24010384.0,24,240,2401,24010,6.0,3.0,0.31
2016-03-19,24010809,24010809.0,24,240,2401,24010,6.0,3.0,0.51
2016-03-19,24010817,24010817.0,24,240,2401,24010,6.0,3.0,0.7240000000000001
2016-03-19,24101000,24101000.0,24,241,2410,24101,6.0,3.0,1.1740000000000002
2016-03-19,25111009,25111009.0,25,251,2511,25111,6.0,3.0,2.0
2016-03-19,25111048,25111048.0,25,251,2511,25111,6.0,3.0,3.0
2016-03-19,25121003,25121003.0,25,251,2512,25121,6.0,3.0,2.105
2016-03-19,27000574,27000574.0,27,270,2700,27000,6.0,3.0,0.036000000000000004
2016-03-19,27000576,27000576.0,27,270,2700,27000,6.0,3.0,0.005
2016-03-19,27000582,27000582.0,27,270,2700,27000,6.0,3.0,6.25
2016-03-19,27200924,27200924.0,27,272,2720,27200,6.0,3.0,0.002
2016-03-19,27300274,27300274.0,27,273,2730,27300,6.0,3.0,2.094
2016-03-19,27300282,27300282.0,27,273,2730,27300,6.0,3.0,0.168
2016-03-19,27410000,27410000.0,27,274,2741,27410,6.0,3.0,0.012
2016-03-19,27410045,27410045.0,27,274,2741,27410,6.0,3.0,0.256
2016-03-19,30380002,30248.0,30,303,3038,30380,6.0,3.0,4.0
2016-03-19,30380003,30248.0,30,303,3038,30380,6.0,3.0,8.0
2016-03-19,30420003,30170.0,30,304,3042,30420,6.0,3.0,1.0
2016-03-19,30634014,30727.0,30,306,3063,30634,6.0,3.0,1.0
2016-03-19,32821005,32053.0,32,328,3282,32821,6.0,3.0,1.0
2016-03-20,10110016,10080.0,10,101,1011,10110,6.0,3.0,1.0
2016-03-20,10132001,10060.0,10,101,1013,10132,6.0,3.0,1.0
2016-03-20,10421006,10732.0,10,104,1042,10421,6.0,3.0,1.0
2016-03-20,11200067,11200067.0,11,112,1120,11200,6.0,3.0,1.0
2016-03-20,11221044,11265.0,11,112,1122,11221,6.0,3.0,2.0
2016-03-20,11221051,11384.0,11,112,1122,11221,6.0,3.0,1.0
2016-03-20,11233005,11225.0,11,112,1123,11233,6.0,3.0,1.0
2016-03-20,11300180,11300180.0,11,113,1130,11300,6.0,3.0,1.0
2016-03-20,11500087,11500087.0,11,115,1150,11500,6.0,3.0,2.0
2016-03-20,11508002,11159.0,11,115,1150,11508,6.0,3.0,2.0
2016-03-20,11531038,11531038.0,11,115,1153,11531,6.0,3.0,1.0
2016-03-20,11533021,11533021.0,11,115,1153,11533,6.0,3.0,2.0
2016-03-20,14060003,14442.0,14,140,1406,14060,6.0,3.0,1.0
2016-03-20,14060008,14442.0,14,140,1406,14060,6.0,3.0,1.0
2016-03-20,14061006,14442.0,14,140,1406,14061,6.0,3.0,1.0
2016-03-20,14082000,14731.0,14,140,1408,14082,6.0,3.0,1.0
2016-03-20,14130055,14678.0,14,141,1413,14130,6.0,3.0,1.0
2016-03-20,14132065,14678.0,14,141,1413,14132,6.0,3.0,1.0
2016-03-20,14200051,14740.0,14,142,1420,14200,6.0,3.0,1.0
2016-03-20,14250015,14236.0,14,142,1425,14250,6.0,3.0,1.0
2016-03-20,14270002,14020.0,14,142,1427,14270,6.0,3.0,1.0
2016-03-20,14275007,14020.0,14,142,1427,14275,6.0,3.0,1.0
2016-03-20,14275023,14460.0,14,142,1427,14275,6.0,3.0,1.0
2016-03-20,14281001,14033.0,14,142,1428,14281,6.0,3.0,1.0
2016-03-20,14310002,14002.0,14,143,1431,14310,6.0,3.0,3.0
2016-03-20,14705000,14693.0,14,147,1470,14705,6.0,3.0,1.0
2016-03-20,14722031,14177.0,14,147,1472,14722,6.0,3.0,1.0
2016-03-20,14750041,14160.0,14,147,1475,14750,6.0,3.0,1.0
2016-03-20,14801009,14366.0,14,148,1480,14801,6.0,3.0,1.0
2016-03-20,14822002,14098.0,14,148,1482,14822,6.0,3.0,1.0
2016-03-20,14916008,14098.0,14,149,1491,14916,6.0,3.0,1.0
2016-03-20,14956002,14005.0,14,149,1495,14956,6.0,3.0,1.0
2016-03-20,15004012,15038.0,15,150,1500,15004,6.0,3.0,5.0
2016-03-20,15004024,15045.0,15,150,1500,15004,6.0,3.0,1.0
2016-03-20,15010012,15641.0,15,150,1501,15010,6.0,3.0,2.0
2016-03-20,15010017,15641.0,15,150,1501,15010,6.0,3.0,1.0
2016-03-20,15103000,15002.0,15,151,1510,15103,6.0,3.0,1.0
2016-03-20,15104012,15002.0,15,151,1510,15104,6.0,3.0,1.0
2016-03-20,15104025,15052.0,15,151,1510,15104,6.0,3.0,1.0
2016-03-20,15110000,15012.0,15,151,1511,15110,6.0,3.0,1.0
2016-03-20,15110013,15012.0,15,151,1511,15110,6.0,3.0,2.0
2016-03-20,15110014,15012.0,15,151,1511,15110,6.0,3.0,3.0
2016-03-20,15110051,15052.0,15,151,1511,15110,6.0,3.0,1.0
2016-03-20,15110080,15110080.0,15,151,1511,15110,6.0,3.0,1.0
2016-03-20,15113000,15012.0,15,151,1511,15113,6.0,3.0,6.0
2016-03-20,15114015,15052.0,15,151,1511,15114,6.0,3.0,6.0
2016-03-20,15115002,15012.0,15,151,1511,15115,6.0,3.0,2.0
2016-03-20,15115026,15094.0,15,151,1511,15115,6.0,3.0,2.0
2016-03-20,15115028,15094.0,15,151,1511,15115,6.0,3.0,2.0
2016-03-20,15116002,15631.0,15,151,1511,15116,6.0,3.0,2.0
2016-03-20,15130034,15094.0,15,151,1513,15130,6.0,3.0,2.0
2016-03-20,15202001,15590.0,15,152,1520,15202,6.0,3.0,5.0
2016-03-20,15202028,15073.0,15,152,1520,15202,6.0,3.0,1.0
2016-03-20,15202044,15094.0,15,152,1520,15202,6.0,3.0,9.0
2016-03-20,15202053,15094.0,15,152,1520,15202,6.0,3.0,15.0
2016-03-20,15232001,15009.0,15,152,1523,15232,6.0,3.0,2.0
2016-03-20,15242044,15066.0,15,152,1524,15242,6.0,3.0,2.0
2016-03-20,15459015,15557.0,15,154,1545,15459,6.0,3.0,1.0
2016-03-20,15502049,15094.0,15,155,1550,15502,6.0,3.0,1.0
2016-03-20,15605055,15094.0,15,156,1560,15605,6.0,3.0,2.0
2016-03-20,22000010,22000010.0,22,220,2200,22000,6.0,3.0,0.8140000000000001
2016-03-20,22000049,22000049.0,22,220,2200,22000,6.0,3.0,1.526
2016-03-20,22007026,22007026.0,22,220,2200,22007,6.0,3.0,0.516
2016-03-20,22008012,22008012.0,22,220,2200,22008,6.0,3.0,0.47
2016-03-20,22008021,22008021.0,22,220,2200,22008,6.0,3.0,0.512
2016-03-20,22010033,22010033.0,22,220,2201,22010,6.0,3.0,1.284
2016-03-20,22013022,22013022.0,22,220,2201,22013,6.0,3.0,0.8420000000000001
2016-03-20,22036000,22036000.0,22,220,2203,22036,6.0,3.0,2.8
2016-03-20,22102009,22102009.0,22,221,2210,22102,6.0,3.0,0.5379999999999999
2016-03-20,22111004,22111004.0,22,221,2211,22111,6.0,3.0,0.568
2016-03-20,22111015,22111015.0,22,221,2211,22111,6.0,3.0,0.452
2016-03-20,22120028,22120028.0,22,221,2212,22120,6.0,3.0,0.838
2016-03-20,22130016,22130016.0,22,221,2213,22130,6.0,3.0,0.47600000000000003
2016-03-20,22130017,22130017.0,22,221,2213,22130,6.0,3.0,0.35200000000000004
2016-03-20,22132010,22132010.0,22,221,2213,22132,6.0,3.0,0.16399999999999998
2016-03-20,22160001,22160001.0,22,221,2216,22160,6.0,3.0,0.41
2016-03-20,22171000,22171000.0,22,221,2217,22171,6.0,3.0,0.37200000000000005
2016-03-20,22180002,22180002.0,22,221,2218,22180,6.0,3.0,0.478
2016-03-20,22190000,22190000.0,22,221,2219,22190,6.0,3.0,0.42
2016-03-20,22190002,22190002.0,22,221,2219,22190,6.0,3.0,0.214
2016-03-20,22500094,22500094.0,22,225,2250,22500,6.0,3.0,0.668
2016-03-20,22600002,22600002.0,22,226,2260,22600,6.0,3.0,1.1340000000000001
2016-03-20,22602000,22602000.0,22,226,2260,22602,6.0,3.0,0.628
2016-03-20,22603000,22603000.0,22,226,2260,22603,6.0,3.0,0.74
2016-03-20,22630000,22630000.0,22,226,2263,22630,6.0,3.0,0.44799999999999995
2016-03-20,22631002,22631002.0,22,226,2263,22631,6.0,3.0,0.46799999999999997
2016-03-20,22701014,22701014.0,22,227,2270,22701,6.0,3.0,0.316
2016-03-20,22830002,22830002.0,22,228,2283,22830,6.0,3.0,0.054000000000000006
2016-03-20,22830003,22830003.0,22,228,2283,22830,6.0,3.0,0.092
2016-03-20,23110007,23110007.0,23,231,2311,23110,6.0,3.0,12.0
2016-03-20,23110009,23110009.0,23,231,2311,23110,6.0,3.0,40.0
2016-03-20,23110175,23110175.0,23,231,2311,23110,6.0,3.0,0.23
2016-03-20,23121052,23121052.0,23,231,2312,23121,6.0,3.0,0.166
2016-03-20,23131002,23131002.0,23,231,2313,23131,6.0,3.0,0.001
2016-03-20,23132061,23132061.0,23,231,2313,23132,6.0,3.0,0.001
2016-03-20,23134003,23134003.0,23,231,2313,23134,6.0,3.0,0.001
2016-03-20,24101006,24101006.0,24,241,2410,24101,6.0,3.0,0.276
2016-03-20,25005060,25005060.0,25,250,2500,25005,6.0,3.0,2.0
2016-03-20,25110012,25110012.0,25,251,2511,25110,6.0,3.0,2.0
2016-03-20,25111009,25111009.0,25,251,2511,25111,6.0,3.0,4.0
2016-03-20,25120016,25120016.0,25,251,2512,25120,6.0,3.0,0.024
2016-03-20,27000582,27000582.0,27,270,2700,27000,6.0,3.0,4.125
2016-03-20,27002163,27002163.0,27,270,2700,27002,6.0,3.0,0.162
2016-03-20,27200924,27200924.0,27,272,2720,27200,6.0,3.0,0.001
2016-03-20,27200925,27200925.0,27,272,2720,27200,6.0,3.0,0.002
2016-03-20,27201062,27201062.0,27,272,2720,27201,6.0,3.0,8.0
2016-03-20,27300274,27300274.0,27,273,2730,27300,6.0,3.0,1.7120000000000002
2016-03-20,27400145,27400145.0,27,274,2740,27400,6.0,3.0,0.078
2016-03-20,27400158,27400158.0,27,274,2740,27400,6.0,3.0,0.07200000000000001
2016-03-20,27400855,27400855.0,27,274,2740,27400,6.0,3.0,0.002
2016-03-20,27401715,27401715.0,27,274,2740,27401,6.0,3.0,0.002
2016-03-20,27410000,27410000.0,27,274,2741,27410,6.0,3.0,0.041999999999999996
2016-03-20,27410001,27410001.0,27,274,2741,27410,6.0,3.0,2.6660000000000004
2016-03-20,27410005,27410005.0,27,274,2741,27410,6.0,3.0,1.0
2016-03-20,27410044,27410044.0,27,274,2741,27410,6.0,3.0,0.001
2016-03-20,30012008,30252.0,30,300,3001,30012,6.0,3.0,1.0
2016-03-20,30330003,30256.0,30,303,3033,30330,6.0,3.0,1.0
2016-03-20,30333022,30307.0,30,303,3033,30333,6.0,3.0,1.0
2016-03-20,30334006,30307.0,30,303,3033,30334,6.0,3.0,2.0
2016-03-20,30334046,30186.0,30,303,3033,30334,6.0,3.0,1.0
2016-03-20,30336009,30355.0,30,303,3033,30336,6.0,3.0,1.0
2016-03-20,30348014,30355.0,30,303,3034,30348,6.0,3.0,1.0
2016-03-20,30348025,30355.0,30,303,3034,30348,6.0,3.0,1.0
2016-03-20,30352001,30798.0,30,303,3035,30352,6.0,3.0,1.0
2016-03-20,30353003,30798.0,30,303,3035,30353,6.0,3.0,1.0
2016-03-20,30356011,30355.0,30,303,3035,30356,6.0,3.0,1.0
2016-03-20,30380002,30248.0,30,303,3038,30380,6.0,3.0,2.0
2016-03-20,30380003,30248.0,30,303,3038,30380,6.0,3.0,7.0
2016-03-20,30514026,30170.0,30,305,3051,30514,6.0,3.0,1.0
2016-03-20,30634013,30727.0,30,306,3063,30634,6.0,3.0,1.0
2016-03-20,30634017,30727.0,30,306,3063,30634,6.0,3.0,2.0
2016-03-20,30700001,30764.0,30,307,3070,30700,6.0,3.0,10.0
2016-03-20,30723006,30241.0,30,307,3072,30723,6.0,3.0,1.0
2016-03-20,30727001,30007.0,30,307,3072,30727,6.0,3.0,1.0
2016-03-20,30727003,30764.0,30,307,3072,30727,6.0,3.0,2.0
2016-03-20,32325166,32006.0,32,323,3232,32325,6.0,3.0,1.0
2016-03-20,33018020,33080.0,33,330,3301,33018,6.0,3.0,1.0
2016-03-20,40000667,40000667.0,40,400,4000,40000,6.0,3.0,1.0
2016-03-21,10141021,10652.0,10,101,1014,10141,7.0,3.0,1.0
2016-03-21,10151001,10033.0,10,101,1015,10151,7.0,3.0,4.0
2016-03-21,10201016,10124.0,10,102,1020,10201,7.0,3.0,2.0
2016-03-21,10201030,10637.0,10,102,1020,10201,7.0,3.0,2.0
2016-03-21,11011028,11011028.0,11,110,1101,11011,7.0,3.0,1.0
2016-03-21,11057049,11036.0,11,110,1105,11057,7.0,3.0,1.0
2016-03-21,11057222,11026.0,11,110,1105,11057,7.0,3.0,2.0
2016-03-21,11500029,11048.0,11,115,1150,11500,7.0,3.0,1.0
2016-03-21,11500066,11079.0,11,115,1150,11500,7.0,3.0,1.0
2016-03-21,11500076,11500076.0,11,115,1150,11500,7.0,3.0,1.0
2016-03-21,11502049,11159.0,11,115,1150,11502,7.0,3.0,1.0
2016-03-21,14010011,14265.0,14,140,1401,14010,7.0,3.0,1.0
2016-03-21,14010012,14265.0,14,140,1401,14010,7.0,3.0,2.0
2016-03-21,14015055,14622.0,14,140,1401,14015,7.0,3.0,1.0
2016-03-21,14022004,14173.0,14,140,1402,14022,7.0,3.0,1.0
2016-03-21,14022006,14173.0,14,140,1402,14022,7.0,3.0,1.0
2016-03-21,14033057,14807.0,14,140,1403,14033,7.0,3.0,1.0
2016-03-21,14052006,14173.0,14,140,1405,14052,7.0,3.0,1.0
2016-03-21,14052026,14082.0,14,140,1405,14052,7.0,3.0,1.0
2016-03-21,14073007,14167.0,14,140,1407,14073,7.0,3.0,2.0
2016-03-21,14080005,14622.0,14,140,1408,14080,7.0,3.0,1.0
2016-03-21,14080020,14322.0,14,140,1408,14080,7.0,3.0,1.0
2016-03-21,14112008,14805.0,14,141,1411,14112,7.0,3.0,1.0
2016-03-21,14200059,14712.0,14,142,1420,14200,7.0,3.0,1.0
2016-03-21,14594014,14509.0,14,145,1459,14594,7.0,3.0,1.0
2016-03-21,14594028,14322.0,14,145,1459,14594,7.0,3.0,1.0
2016-03-21,14822006,14200.0,14,148,1482,14822,7.0,3.0,1.0
2016-03-21,14841003,14145.0,14,148,1484,14841,7.0,3.0,1.0
2016-03-21,14860020,14810.0,14,148,1486,14860,7.0,3.0,1.0
2016-03-21,14860022,14810.0,14,148,1486,14860,7.0,3.0,2.0
2016-03-21,14900008,14333.0,14,149,1490,14900,7.0,3.0,1.0
2016-03-21,14900019,14357.0,14,149,1490,14900,7.0,3.0,1.0
2016-03-21,14900021,14357.0,14,149,1490,14900,7.0,3.0,1.0
2016-03-21,15110042,15039.0,15,151,1511,15110,7.0,3.0,1.0
2016-03-21,15110069,15094.0,15,151,1511,15110,7.0,3.0,1.0
2016-03-21,15111011,15094.0,15,151,1511,15111,7.0,3.0,1.0
2016-03-21,15114013,15039.0,15,151,1511,15114,7.0,3.0,6.0
2016-03-21,15114031,15094.0,15,151,1511,15114,7.0,3.0,1.0
2016-03-21,15119001,15631.0,15,151,1511,15119,7.0,3.0,77.0
2016-03-21,15120000,15012.0,15,151,1512,15120,7.0,3.0,6.0
2016-03-21,15200007,15094.0,15,152,1520,15200,7.0,3.0,9.0
2016-03-21,15201005,15094.0,15,152,1520,15201,7.0,3.0,10.0
2016-03-21,15202044,15094.0,15,152,1520,15202,7.0,3.0,2.0
2016-03-21,15202045,15094.0,15,152,1520,15202,7.0,3.0,4.0
2016-03-21,15209017,15123.0,15,152,1520,15209,7.0,3.0,1.0
2016-03-21,15231007,15009.0,15,152,1523,15231,7.0,3.0,1.0
2016-03-21,15232001,15009.0,15,152,1523,15232,7.0,3.0,2.0
2016-03-21,15232002,15009.0,15,152,1523,15232,7.0,3.0,1.0
2016-03-21,15410016,15067.0,15,154,1541,15410,7.0,3.0,2.0
2016-03-21,20110019,20110019.0,20,201,2011,20110,7.0,3.0,0.948
2016-03-21,21012004,21012004.0,21,210,2101,21012,7.0,3.0,0.332
2016-03-21,21110004,21110004.0,21,211,2111,21110,7.0,3.0,0.24600000000000002
2016-03-21,21801125,21801125.0,21,218,2180,21801,7.0,3.0,0.092
2016-03-21,22001001,22001001.0,22,220,2200,22001,7.0,3.0,0.636
2016-03-21,22001008,22001008.0,22,220,2200,22001,7.0,3.0,3.4339999999999997
2016-03-21,22008001,22008001.0,22,220,2200,22008,7.0,3.0,0.008
2016-03-21,22101004,22101004.0,22,221,2210,22101,7.0,3.0,0.062
2016-03-21,22102005,22102005.0,22,221,2210,22102,7.0,3.0,0.7240000000000001
2016-03-21,22102014,22102014.0,22,221,2210,22102,7.0,3.0,0.7340000000000001
2016-03-21,22103010,22103010.0,22,221,2210,22103,7.0,3.0,0.716
2016-03-21,22110005,22110005.0,22,221,2211,22110,7.0,3.0,1.716
2016-03-21,22120028,22120028.0,22,221,2212,22120,7.0,3.0,0.37
2016-03-21,22120044,22120044.0,22,221,2212,22120,7.0,3.0,272.0
2016-03-21,22130016,22130016.0,22,221,2213,22130,7.0,3.0,0.62
2016-03-21,22500094,22500094.0,22,225,2250,22500,7.0,3.0,0.87
2016-03-21,22511000,22511000.0,22,225,2251,22511,7.0,3.0,0.5379999999999999
2016-03-21,22701018,22701018.0,22,227,2270,22701,7.0,3.0,0.228
2016-03-21,22800000,22800000.0,22,228,2280,22800,7.0,3.0,0.314
2016-03-21,22802001,22802001.0,22,228,2280,22802,7.0,3.0,0.19
2016-03-21,23110001,23110001.0,23,231,2311,23110,7.0,3.0,15.0
2016-03-21,23110175,23110175.0,23,231,2311,23110,7.0,3.0,0.204
2016-03-21,23130075,23130075.0,23,231,2313,23130,7.0,3.0,1.0
2016-03-21,24000370,24000370.0,24,240,2400,24000,7.0,3.0,0.58
2016-03-21,24000388,24000388.0,24,240,2400,24000,7.0,3.0,0.298
2016-03-21,24011017,24011017.0,24,240,2401,24011,7.0,3.0,1.32
2016-03-21,25101011,25101011.0,25,251,2510,25101,7.0,3.0,0.184
2016-03-21,25111009,25111009.0,25,251,2511,25111,7.0,3.0,2.0
2016-03-21,25111051,25111051.0,25,251,2511,25111,7.0,3.0,10.0
2016-03-21,25121003,25121003.0,25,251,2512,25121,7.0,3.0,2.105
2016-03-21,25121074,25121074.0,25,251,2512,25121,7.0,3.0,2.0
2016-03-21,27000576,27000576.0,27,270,2700,27000,7.0,3.0,0.008
2016-03-21,27000581,27000581.0,27,270,2700,27000,7.0,3.0,414.0
2016-03-21,27000582,27000582.0,27,270,2700,27000,7.0,3.0,1.25
2016-03-21,27002630,27002630.0,27,270,2700,27002,7.0,3.0,0.06
2016-03-21,27200924,27200924.0,27,272,2720,27200,7.0,3.0,0.001
2016-03-21,27300273,27300273.0,27,273,2730,27300,7.0,3.0,1.25
2016-03-21,27400289,27400289.0,27,274,2740,27400,7.0,3.0,0.05
2016-03-21,27401714,27401714.0,27,274,2740,27401,7.0,3.0,0.002
2016-03-21,27410000,27410000.0,27,274,2741,27410,7.0,3.0,0.008
2016-03-21,27410003,27410003.0,27,274,2741,27410,7.0,3.0,12.0
2016-03-21,30133012,30838.0,30,301,3013,30133,7.0,3.0,2.0
2016-03-21,30169004,30216.0,30,301,3016,30169,7.0,3.0,1.0
2016-03-21,30310005,30053.0,30,303,3031,30310,7.0,3.0,1.0
2016-03-21,30350019,30256.0,30,303,3035,30350,7.0,3.0,1.0
2016-03-21,30380001,30248.0,30,303,3038,30380,7.0,3.0,1.0
2016-03-21,30380003,30248.0,30,303,3038,30380,7.0,3.0,5.0
2016-03-21,30522026,30077.0,30,305,3052,30522,7.0,3.0,1.0
2016-03-21,30634014,30727.0,30,306,3063,30634,7.0,3.0,1.0
2016-03-21,32316009,32188.0,32,323,3231,32316,7.0,3.0,1.0
2016-03-21,34204087,34129.0,34,342,3420,34204,7.0,3.0,1.0
2016-03-21,34204091,34129.0,34,342,3420,34204,7.0,3.0,1.0
2016-03-21,34641054,34641054.0,34,346,3464,34641,7.0,3.0,1.0
2016-03-22,10000016,10007.0,10,100,1000,10000,7.0,3.0,1.0
2016-03-22,10141047,10086.0,10,101,1014,10141,7.0,3.0,1.0
2016-03-22,14050037,14803.0,14,140,1405,14050,7.0,3.0,1.0
2016-03-22,14082011,14245.0,14,140,1408,14082,7.0,3.0,1.0
2016-03-22,14083003,14123.0,14,140,1408,14083,7.0,3.0,1.0
2016-03-22,14091005,14445.0,14,140,1409,14091,7.0,3.0,1.0
2016-03-22,14092023,14071.0,14,140,1409,14092,7.0,3.0,1.0
2016-03-22,14092075,14322.0,14,140,1409,14092,7.0,3.0,1.0
2016-03-22,14241005,14258.0,14,142,1424,14241,7.0,3.0,1.0
2016-03-22,14583003,14386.0,14,145,1458,14583,7.0,3.0,1.0
